"id","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
59,0.617950407203687,0.616585081190038,0.616370056374906,0.616347875217682,0.616347261841814,0.616352241961278,0.636520553257718,0.63653118863552,0.63653118863552,0.63653118863552,0.63653118863552,0.63653118863552,0,0,0,0,0,0,0,0,0,0,0,0,7.14322122001294e-09,0.121732934822482,0.0223699107028424,0.0109054212155621,0.0105515124945115,0.0121441416728196,0,0,0,0,0,0,0.044399316035188,0.0447786647107127,0.0448758148443564,0.0448902583600204,0.044891044408273,0.044888982773936,0.0964189427092118,0.0964210108608006,0.0964210108608006,0.0964210108608006,0.0964210108608006,0.0964210108608006,0.0443993231784092,0.166511599533195,0.0672457255471988,0.0557956795755824,0.0554425569027845,0.0570331244467556,0.0964189427092118,0.0964210108608006,0.0964210108608006,0.0964210108608006,0.0964210108608006,0.0964210108608006,0,0,0,0,0,0,0,0,0,0,0,0,-7.14322122001294e-09,-0.121732934822482,-0.0223699107028424,-0.0109054212155621,-0.0105515124945115,-0.0121441416728196,0,0,0,0,0,0,0.0417293046752332,0.0434058569111371,0.0437530330300899,0.0437983780625801,0.0438004565325819,0.0437927893540405,0.0954028992532972,0.0953963030421746,0.0953963030421746,0.0953963030421746,0.0953963030421746,0.0953963030421746,0.555579522981721,0.562836825262219,0.563979775785114,0.564097678294328,0.564100938654153,0.564074467150661,0.600623430869935,0.600560518661558,0.600560518661558,0.600560518661558,0.600560518661558,0.600560518661558,0,0,0,0,0,0,0,0,0,0,0,0
60,0.619335025290397,0.617929484470992,0.617706056451743,0.617682772557701,0.617682107656842,0.617687273341805,0.636732394196318,0.636743346762962,0.636743346762962,0.636743346762962,0.636743346762962,0.636743346762962,0,0,0,0,0,0,0,0,0,0,0,0,5.36940920845695e-09,0.120970125331009,0.0224555856767762,0.0106919084416362,0.010320940534,0.0119235137848135,0,0,0,0,0,0,0.0451899224849515,0.0455414742021862,0.0456359735609233,0.0456502786871847,0.0456510945662048,0.0456490928710211,0.0967318918738156,0.0967341347309225,0.0967341347309225,0.0967341347309225,0.0967341347309225,0.0967341347309225,0.0451899278543607,0.166511599533195,0.0680915592376995,0.0563421871288209,0.0559720351002048,0.0575726066558346,0.0967318918738156,0.0967341347309225,0.0967341347309225,0.0967341347309225,0.0967341347309225,0.0967341347309225,0,0,0,0,0,0,0,0,0,0,0,0,-5.36940920845695e-09,-0.120970125331009,-0.0224555856767762,-0.0106919084416362,-0.010320940534,-0.0119235137848135,0,0,0,0,0,0,0.0424546093405285,0.0441393012524562,0.0444939873783627,0.0445407126817319,0.0445429298243848,0.0445350978937802,0.0957127557671978,0.0957060992093919,0.0957060992093919,0.0957060992093919,0.0957060992093919,0.0957060992093919,0.548219674932355,0.555690736416593,0.556878353628462,0.557002117664045,0.557005651901633,0.556978194036708,0.599370313066376,0.599305524568239,0.599305524568239,0.599305524568239,0.599305524568239,0.599305524568239,0,0,0,0,0,0,0,0,0,0,0,0
61,0.620702417090753,0.619256466833684,0.619024458268911,0.619000038703037,0.618999320016775,0.61900467310144,0.636929955619863,0.636941228152528,0.636941228152528,0.636941228152528,0.636941228152528,0.636941228152528,0,0,0,0,0,0,0,0,0,0,0,0,4.03740262561325e-09,0.120217117206492,0.0225630389822188,0.0104934700879064,0.0101170416896874,0.0117062144724424,0,0,0,0,0,0,0.045970900766479,0.0462944823267034,0.0463860825131121,0.0464002152106119,0.0464010211215821,0.0463991560559105,0.0970237664873099,0.0970261875844861,0.0970261875844861,0.0970261875844861,0.0970261875844861,0.0970261875844861,0.0459709048038816,0.166511599533195,0.0689491214953309,0.0568936852985183,0.0565180628112695,0.0581053705283529,0.0970237664873099,0.0970261875844861,0.0970261875844861,0.0970261875844861,0.0970261875844861,0.0970261875844861,0,0,0,0,0,0,0,0,0,0,0,0,-4.03740262561325e-09,-0.120217117206492,-0.0225630389822188,-0.0104934700879064,-0.0101170416896874,-0.0117062144724424,0,0,0,0,0,0,0.043170249052142,0.0448630730754309,0.0452250901402576,0.0452731890859358,0.0452754634870129,0.0452676290923067,0.0960017609873292,0.0959950482908645,0.0959950482908645,0.0959950482908645,0.0959950482908645,0.0959950482908645,0.540951392095981,0.548637247337306,0.54987047388495,0.550000274510834,0.550004094641258,0.549975640665316,0.598201663896035,0.598134982680083,0.598134982680083,0.598134982680083,0.598134982680083,0.598134982680083,0,0,0,0,0,0,0,0,0,0,0,0
62,0.622052808092199,0.620566257981476,0.620325493644568,0.620299907818705,0.620299132936055,0.620304673476844,0.637114198445517,0.637125793527463,0.637125793527463,0.637125793527463,0.637125793527463,0.637125793527463,0,0,0,0,0,0,0,0,0,0,0,0,3.04522876069954e-09,0.119473781803384,0.0226492898146996,0.0103095233739218,0.00991652555258593,0.0114922080760859,0,0,0,0,0,0,0.0467425207858658,0.047037817729811,0.0471263510454431,0.04714020298943,0.0471410331427075,0.0471393047852682,0.0972959847643984,0.0972985873515224,0.0972985873515224,0.0972985873515224,0.0972985873515224,0.0972985873515224,0.0467425238310946,0.166511599533195,0.0697756408601427,0.0574497263633518,0.0570575586952934,0.0586315128613541,0.0972959847643984,0.0972985873515224,0.0972985873515224,0.0972985873515224,0.0972985873515224,0.0972985873515224,0,0,0,0,0,0,0,0,0,0,0,0,-3.04522876069954e-09,-0.119473781803384,-0.0226492898146996,-0.0103095233739218,-0.00991652555258593,-0.0114922080760859,0,0,0,0,0,0,0.0438766652246288,0.0455773030370364,0.0459466390289824,0.0459959364626797,0.0459983483048774,0.0459905116406591,0.0962713180579922,0.0962645531476672,0.0962645531476672,0.0962645531476672,0.0962645531476672,0.0962645531476672,0.533773475908648,0.541675137050955,0.542954904340111,0.543090904145673,0.543095022984374,0.543065572597505,0.59711179917711,0.597043209962408,0.597043209962408,0.597043209962408,0.597043209962408,0.597043209962408,0,0,0,0,0,0,0,0,0,0,0,0
63,0.623386417127088,0.621859084514408,0.621609391691785,0.621582611001048,0.621581775599265,0.621587505760613,0.637286018927531,0.637297938961146,0.637297938961146,0.637297938961146,0.637297938961146,0.637297938961146,0,0,0,0,0,0,0,0,0,0,0,0,2.3042792187775e-09,0.118739992217881,0.0227574642858004,0.0101395293144001,0.00971935092246537,0.0113060851159934,0,0,0,0,0,0,0.0475049033756553,0.0477716073153139,0.0478568329106182,0.0478703752817693,0.0478712613514937,0.0478695988320603,0.0975498694811183,0.0975526565454233,0.0975526565454233,0.0975526565454233,0.0975526565454233,0.0975526565454233,0.0475049056799345,0.166511599533195,0.0706142971964186,0.0580099045961694,0.0575906122739591,0.0591756839480536,0.0975498694811183,0.0975526565454233,0.0975526565454233,0.0975526565454233,0.0975526565454233,0.0975526565454233,0,0,0,0,0,0,0,0,0,0,0,0,-2.3042792187775e-09,-0.118739992217881,-0.0227574642858004,-0.0101395293144001,-0.00971935092246537,-0.0113060851159934,0,0,0,0,0,0,0.0445739985101982,0.046282120066006,0.0466585915702916,0.0467090823100031,0.0467117112746578,0.0467037098336278,0.0965227357018239,0.0965159222382697,0.0965159222382697,0.0965159222382697,0.0965159222382697,0.0965159222382697,0.526684763181109,0.53480320107966,0.536130427158217,0.536272778190874,0.536277218715118,0.536246760412411,0.596095417232948,0.596024905808477,0.596024905808477,0.596024905808477,0.596024905808477,0.596024905808477,0,0,0,0,0,0,0,0,0,0,0,0
64,0.624703463769405,0.623135168447344,0.622876380357083,0.62284837526501,0.622847474174484,0.622853397877676,0.637446253008596,0.637458500227572,0.637458500227572,0.637458500227572,0.637458500227572,0.637458500227572,0,0,0,0,0,0,0,0,0,0,0,0,1.7446673140013e-09,0.118015572554962,0.0228878041057589,0.0099718875403915,0.0095254767709853,0.0111224737629025,0,0,0,0,0,0,0.0482580271713539,0.0484960269782335,0.0485776591371303,0.0485908983541126,0.0485918347474721,0.0485902422679172,0.09778665439738,0.0977896286838057,0.0977896286838057,0.0977896286838057,0.0977896286838057,0.0977896286838057,0.0482580289160212,0.166511599533195,0.0714654632428892,0.0585627858945041,0.0581173115184574,0.0597127160308196,0.09778665439738,0.0977896286838057,0.0977896286838057,0.0977896286838057,0.0977896286838057,0.0977896286838057,0,0,0,0,0,0,0,0,0,0,0,0,-1.7446673140013e-09,-0.118015572554962,-0.0228878041057589,-0.0099718875403915,-0.0095254767709853,-0.0111224737629025,0,0,0,0,0,0,0.045262073293673,0.0469777686685933,0.0473610733870829,0.0474128335411554,0.0474156777226117,0.0474075131044162,0.0967572345737068,0.0967503759711631,0.0967503759711631,0.0967503759711631,0.0967503759711631,0.0967503759711631,0.519684086782024,0.528020259317747,0.529395830704249,0.529544689963162,0.529549479651674,0.529517992589794,0.595147573152167,0.595075126304809,0.595075126304809,0.595075126304809,0.595075126304809,0.595075126304809,0,0,0,0,0,0,0,0,0,0,0,0
65,0.626004167831189,0.62439472900565,0.624126684603086,0.624097423756149,0.624096452905561,0.624102572980931,0.637595680378383,0.637608256859071,0.637608256859071,0.637608256859071,0.637608256859071,0.637608256859071,0,0,0,0,0,0,0,0,0,0,0,0,1.32184095409938e-09,0.117300452327885,0.0230406004116425,0.009806574190155,0.009345367121846,0.0109413496921454,0,0,0,0,0,0,0.0490020151796466,0.0492111472053097,0.0492889590144942,0.049301899422224,0.0493028464091025,0.0493013623223725,0.0980074902473009,0.0980106542772956,0.0980106542772956,0.0980106542772956,0.0980106542772956,0.0980106542772956,0.0490020165014875,0.166511599533195,0.0723295594261366,0.059108473612379,0.0586482135309485,0.0602427120145178,0.0980074902473009,0.0980106542772956,0.0980106542772956,0.0980106542772956,0.0980106542772956,0.0980106542772956,0,0,0,0,0,0,0,0,0,0,0,0,-1.32184095409938e-09,-0.117300452327885,-0.0230406004116425,-0.009806574190155,-0.009345367121846,-0.0109413496921454,0,0,0,0,0,0,0.0459410192006725,0.0476642576954904,0.0480542084514088,0.0481073138413322,0.0481102902639393,0.0481020451367151,0.0969759531871024,0.0969690526299993,0.0969690526299993,0.0969690526299993,0.0969690526299993,0.0969690526299993,0.512770278314691,0.52132514648694,0.522749919203896,0.522905453346721,0.522910613840345,0.522878082974822,0.594263654780881,0.594189260228249,0.594189260228249,0.594189260228249,0.594189260228249,0.594189260228249,0,0,0,0,0,0,0,0,0,0,0,0
66,0.627288741859558,0.625637983709571,0.625360525336509,0.625329976682182,0.625328932923302,0.625335251285472,0.637735028258975,0.637747935930975,0.637747935930975,0.637747935930975,0.637747935930975,0.637747935930975,0,0,0,0,0,0,0,0,0,0,0,0,1.00500401407297e-09,0.116594509730319,0.0231941884433834,0.00964356548387354,0.00916813071998645,0.0107626886400902,0,0,0,0,0,0,0.0497371276823434,0.0499170898028756,0.0499908957080522,0.0500035040255687,0.0500044582187475,0.0500030845485451,0.0982134503264228,0.0982168064153113,0.0982168064153113,0.0982168064153113,0.0982168064153113,0.0982168064153113,0.0497371286873474,0.166511599533195,0.0731850841514357,0.0596470695094422,0.0591725889387339,0.0607657731886353,0.0982134503264228,0.0982168064153113,0.0982168064153113,0.0982168064153113,0.0982168064153113,0.0982168064153113,0,0,0,0,0,0,0,0,0,0,0,0,-1.00500401407297e-09,-0.116594509730319,-0.0231941884433834,-0.00964356548387354,-0.00916813071998645,-0.0107626886400902,0,0,0,0,0,0,0.0466112865339543,0.0483417110082377,0.0487382046830595,0.0487926452681916,0.0487957527415331,0.0487874279867756,0.0971799534415887,0.0971730139000105,0.0971730139000105,0.0971730139000105,0.0971730139000105,0.0971730139000105,0.505942207998622,0.514716706372409,0.516191518441788,0.516353897841652,0.516359445874595,0.516325861028393,0.593439360330475,0.593363006658267,0.593363006658267,0.593363006658267,0.593363006658267,0.593363006658267,0,0,0,0,0,0,0,0,0,0,0,0
67,0.628557395972512,0.626865147137467,0.626578120739985,0.626546252411609,0.626545131564776,0.626551650107236,0.637864974935558,0.637878215591599,0.637878215591599,0.637878215591599,0.637878215591599,0.637878215591599,0,0,0,0,0,0,0,0,0,0,0,0,7.64742633824161e-10,0.115897624606881,0.0233706899605591,0.00949348242131303,0.00899373345836158,0.0105864664074988,0,0,0,0,0,0,0.050463339499781,0.0506139749263142,0.0506835574780369,0.0506958026683354,0.0506967941136773,0.0506955328452182,0.0984055357029352,0.09840908597596,0.09840908597596,0.09840908597596,0.09840908597596,0.09840908597596,0.0504633402645236,0.166511599533195,0.074054247438596,0.0601892850896485,0.0596905275720389,0.0612819992527171,0.0984055357029352,0.09840908597596,0.09840908597596,0.09840908597596,0.09840908597596,0.09840908597596,0,0,0,0,0,0,0,0,0,0,0,0,-7.64742633824161e-10,-0.115897624606881,-0.0233706899605591,-0.00949348242131303,-0.00899373345836158,-0.0105864664074988,0,0,0,0,0,0,0.0472726830045316,0.049010250827598,0.0494130967194702,0.0494688666445224,0.0494721856025713,0.0494637821048113,0.09737022577843,0.0973632500225393,0.0973632500225393,0.0973632500225393,0.0973632500225393,0.0973632500225393,0.499198758965161,0.508193798396746,0.509719468682219,0.509888862724294,0.509894820513273,0.509860171621661,0.592670677492228,0.592592354095796,0.592592354095796,0.592592354095796,0.592592354095796,0.592592354095796,0,0,0,0,0,0,0,0,0,0,0,0
68,0.629810336485492,0.628076430964782,0.627779687070013,0.627746466275432,0.627745264365354,0.62775198390116,0.637986153049536,0.637999728354683,0.637999728354683,0.637999728354683,0.637999728354683,0.637999728354683,0,0,0,0,0,0,0,0,0,0,0,0,5.84077990499261e-10,0.11520967843123,0.0235704978841734,0.009345367121846,0.00883215799274555,0.0104126588628144,0,0,0,0,0,0,0.0511809061476914,0.0513019211019651,0.0513670685664473,0.051378952994974,0.051379943566823,0.0513788294786277,0.0985846800782116,0.0985884264853487,0.0985884264853487,0.0985884264853487,0.0985884264853487,0.0985884264853487,0.0511809067317694,0.166511599533195,0.0749375664506207,0.06072432011682,0.0602121015595685,0.0617914883414421,0.0985846800782116,0.0985884264853487,0.0985884264853487,0.0985884264853487,0.0985884264853487,0.0985884264853487,0,0,0,0,0,0,0,0,0,0,0,0,-5.84077990499261e-10,-0.11520967843123,-0.0235704978841734,-0.009345367121846,-0.00883215799274555,-0.0104126588628144,0,0,0,0,0,0,0.0479256634626316,0.0496699977547883,0.0500790037179128,0.0501361791880058,0.0501396261374075,0.0501312263561193,0.0975476939892158,0.0975406846027065,0.0975406846027065,0.0975406846027065,0.0975406846027065,0.0975406846027065,0.492538834557892,0.501755297412784,0.503332620427728,0.503509203416604,0.503515592092023,0.50347987483326,0.591953863957365,0.591873560987216,0.591873560987216,0.591873560987216,0.591873560987216,0.591873560987216,0,0,0,0,0,0,0,0,0,0,0,0
69,0.631047767378571,0.629272044002525,0.628965434383883,0.628930829880463,0.628929543860411,0.62893646644004,0.638099152670025,0.638113064170281,0.638113064170281,0.638113064170281,0.638113064170281,0.638113064170281,0,0,0,0,0,0,0,0,0,0,0,0,4.4653248223289e-10,0.114530554284443,0.0237268173852307,0.00919920045788834,0.00867303922912883,0.0102639602723476,0,0,0,0,0,0,0.0518898000491346,0.0519810452487519,0.0520416544584256,0.0520530756184527,0.0520540621040502,0.0520530297684153,0.0987517543202543,0.0987556986498951,0.0987556986498951,0.0987556986498951,0.0987556986498951,0.0987556986498951,0.0518898004956671,0.166511599533195,0.0757684718436564,0.061252276076341,0.060727101333179,0.0623169900407628,0.0987517543202543,0.0987556986498951,0.0987556986498951,0.0987556986498951,0.0987556986498951,0.0987556986498951,0,0,0,0,0,0,0,0,0,0,0,0,-4.4653248223289e-10,-0.114530554284443,-0.0237268173852307,-0.00919920045788834,-0.00867303922912883,-0.0102639602723476,0,0,0,0,0,0,0.0485700245759431,0.0503210707924213,0.0507363027073316,0.0507947002022259,0.0507982739658622,0.0507897131472779,0.0977132197009105,0.0977061790935558,0.0977061790935558,0.0977061790935558,0.0977061790935558,0.0977061790935558,0.485961350533911,0.495400093499095,0.497029857132359,0.497213795136231,0.49722063089279,0.497183834367696,0.591285429247978,0.59120313755894,0.59120313755894,0.59120313755894,0.59120313755894,0.59120313755894,0,0,0,0,0,0,0,0,0,0,0,0
70,0.632269893276372,0.630452219539559,0.630135570497932,0.630099553114146,0.630098178898702,0.63010530835366,0.638204524158671,0.638218773288986,0.638218773288986,0.638218773288986,0.638218773288986,0.638218773288986,0,0,0,0,0,0,0,0,0,0,0,0,3.41732932185614e-10,0.113860963374439,0.0239064499185539,0.00906520243528383,0.0085163491268367,0.0101170416896874,0,0,0,0,0,0,0.0525901355107753,0.0526506361587557,0.0527073272156831,0.0527182575191957,0.0527192687983894,0.0527183221151222,0.0989075706920623,0.0989117145836486,0.0989117145836486,0.0989117145836486,0.0989117145836486,0.0989117145836486,0.0525901358525082,0.166511599533195,0.076613777134237,0.0617834599544795,0.0612356179252261,0.0628353638048096,0.0989075706920623,0.0989117145836486,0.0989117145836486,0.0989117145836486,0.0989117145836486,0.0989117145836486,0,0,0,0,0,0,0,0,0,0,0,0,-3.41732932185614e-10,-0.113860963374439,-0.0239064499185539,-0.00906520243528383,-0.0085163491268367,-0.0101170416896874,0,0,0,0,0,0,0.0492058880045406,0.0509614846587076,0.0513848486732232,0.0514444632864955,0.0514482448444867,0.051439524612307,0.0978676065590917,0.0978605369784493,0.0978605369784493,0.0978605369784493,0.0978605369784493,0.0978605369784493,0.479465219224246,0.48912694662378,0.490810074161781,0.491001522240025,0.491008826793498,0.490970930635944,0.590662117770592,0.590577828874399,0.590577828874399,0.590577828874399,0.590577828874399,0.590577828874399,0,0,0,0,0,0,0,0,0,0,0,0
71,0.633476915912863,0.63161718228244,0.631290303327203,0.631252842936502,0.631251376645102,0.63125871570238,0.638302780841681,0.638317368933431,0.638317368933431,0.638317368933431,0.638317368933431,0.638317368933431,0,0,0,0,0,0,0,0,0,0,0,0,2.61816368563116e-10,0.113199877411079,0.0241097920853219,0.00893285297855963,0.00837163305542645,0.0099718875403915,0,0,0,0,0,0,0.0532820251931777,0.0533117221221159,0.0533642062908399,0.0533746501719615,0.0533756496488134,0.0533748239579032,0.0990528867954522,0.0990572317511398,0.0990572317511398,0.0990572317511398,0.0990572317511398,0.0990572317511398,0.053282025454994,0.166511599533195,0.0774739983761618,0.0623075031505211,0.0617472827042398,0.0633467114982947,0.0990528867954522,0.0990572317511398,0.0990572317511398,0.0990572317511398,0.0990572317511398,0.0990572317511398,0,0,0,0,0,0,0,0,0,0,0,0,-2.61816368563116e-10,-0.113199877411079,-0.0241097920853219,-0.00893285297855963,-0.00837163305542645,-0.0099718875403915,0,0,0,0,0,0,0.0498333738778729,0.0515935725943813,0.0520247561688914,0.0520856655786239,0.052089570943092,0.0520807749871607,0.098011604129688,0.0980045076720139,0.0980045076720139,0.0980045076720139,0.0980045076720139,0.0980045076720139,0.473049368325006,0.482934662373657,0.484672166357007,0.484871284645349,0.48487907862262,0.484840068337468,0.590080893010108,0.589994599031184,0.589994599031184,0.589994599031184,0.589994599031184,0.589994599031184,0,0,0,0,0,0,0,0,0,0,0,0
72,0.634669034167737,0.632767129903705,0.632429838065814,0.632390902687355,0.63238934137317,0.632396891833164,0.638394401502046,0.63840932979,0.63840932979,0.63840932979,0.63840932979,0.63840932979,0,0,0,0,0,0,0,0,0,0,0,0,2.0082015786014e-10,0.112547186603289,0.0243372924907931,0.00880213694024741,0.00822900413755769,0.00982848229478578,0,0,0,0,0,0,0.0539655801309658,0.0539644129299059,0.0540124095523659,0.0540223694559184,0.0540233540832802,0.0540226511883649,0.0991884092494791,0.0991929566449071,0.0991929566449071,0.0991929566449071,0.0991929566449071,0.0991929566449071,0.053965580331786,0.166511599533195,0.078349702043159,0.0628245063961658,0.0622523582208379,0.0638511334831507,0.0991884092494791,0.0991929566449071,0.0991929566449071,0.0991929566449071,0.0991929566449071,0.0991929566449071,0,0,0,0,0,0,0,0,0,0,0,0,-2.0082015786014e-10,-0.112547186603289,-0.0243372924907931,-0.00880213694024741,-0.00822900413755769,-0.00982848229478578,0,0,0,0,0,0,0.0504526008135479,0.0522174510691018,0.0526561382394911,0.0527184198118834,0.0527224478223622,0.0527135770042007,0.0981459115381549,0.098138790158586,0.098138790158586,0.098138790158586,0.098138790158586,0.098138790158586,0.466712740704038,0.476822190033107,0.478615043021956,0.478822001512498,0.478830300577246,0.478790166594603,0.589538922787379,0.589450616421592,0.589450616421592,0.589450616421592,0.589450616421592,0.589450616421592,0,0,0,0,0,0,0,0,0,0,0,0
73,0.63584644410233,0.633902258962464,0.633554377222783,0.633513934102421,0.633512273772822,0.6335200374153,0.63847983270405,0.638495102332882,0.638495102332882,0.638495102332882,0.638495102332882,0.638495102332882,0,0,0,0,0,0,0,0,0,0,0,0,1.54220626000614e-10,0.111902830462263,0.0245894525775949,0.00868291270938776,0.00808843959799104,0.00968681046941697,0,0,0,0,0,0,0.0546409097527462,0.0546087690709322,0.0546520533059739,0.0546614989570609,0.0546624965008613,0.0546619181709509,0.0993147971213169,0.0993195482155494,0.0993195482155494,0.0993195482155494,0.0993195482155494,0.0993195482155494,0.0546409099069668,0.166511599533195,0.0792415058835688,0.0633444116664486,0.0627509360988524,0.0643487286403679,0.0993147971213169,0.0993195482155494,0.0993195482155494,0.0993195482155494,0.0993195482155494,0.0993195482155494,0,0,0,0,0,0,0,0,0,0,0,0,-1.54220626000614e-10,-0.111902830462263,-0.0245894525775949,-0.00868291270938776,-0.00808843959799104,-0.00968681046941697,0,0,0,0,0,0,0.0510636859357856,0.0528331077226076,0.0532791064412578,0.0533427545603585,0.05334698672946,0.0533380419119781,0.0982711808637607,0.0982640363858115,0.0982640363858115,0.0982640363858115,0.0982640363858115,0.0982640363858115,0.460454294209952,0.470788484804877,0.47263762773301,0.472852600528294,0.472861425903086,0.472820158762714,0.589033565508855,0.588943239985046,0.588943239985046,0.588943239985046,0.588943239985046,0.588943239985046,0,0,0,0,0,0,0,0,0,0,0,0
74,0.637009343583871,0.635022763036668,0.634664118373145,0.634622136095819,0.634620371891567,0.634628351557471,0.638559490961368,0.638575102991715,0.638575102991715,0.638575102991715,0.638575102991715,0.638575102991715,0,0,0,0,0,0,0,0,0,0,0,0,1.18237209681211e-10,0.111266652227424,0.0248204319068243,0.00856505558137416,0.00794991677247429,0.00955756166549875,0,0,0,0,0,0,0.0553079881171259,0.0552449473057706,0.0552833168322091,0.0552921842307361,0.0552931897931087,0.0552927072370741,0.0994326651262604,0.0994376210709623,0.0994376210709623,0.0994376210709623,0.0994376210709623,0.0994376210709623,0.0553079882353631,0.166511599533195,0.0801037487390334,0.0638572398121103,0.063243106565583,0.0648502689025729,0.0994326651262604,0.0994376210709623,0.0994376210709623,0.0994376210709623,0.0994376210709623,0.0994376210709623,0,0,0,0,0,0,0,0,0,0,0,0,-1.18237209681211e-10,-0.111266652227424,-0.0248204319068243,-0.00856505558137416,-0.00794991677247429,-0.00955756166549875,0,0,0,0,0,0,0.0516663915074151,0.0534407825427889,0.0538939467660854,0.0539588630428359,0.053963297447558,0.0539541961853856,0.0983880203054621,0.0983808544298816,0.0983808544298816,0.0983808544298816,0.0983808544298816,0.0983808544298816,0.454272977092273,0.464832517737866,0.466738870292826,0.466962024377592,0.466971401891396,0.466928986492444,0.588562357341519,0.588470006385618,0.588470006385618,0.588470006385618,0.588470006385618,0.588470006385618,0,0,0,0,0,0,0,0,0,0,0,0
75,0.638157927050868,0.636128831626677,0.635759255706096,0.635715704061401,0.635713832243055,0.635722030580081,0.63863376475925,0.638649720173376,0.638649720173376,0.638649720173376,0.638649720173376,0.638649720173376,0,0,0,0,0,0,0,0,0,0,0,0,9.07658145842608e-11,0.110638546729448,0.0250530776079885,0.00844855377249005,0.00782245098612436,0.00942976460214579,0,0,0,0,0,0,0.0559670615690511,0.0558730528037467,0.0559062767951274,0.0559145366074757,0.0559155155350811,0.055915162228971,0.099542586612382,0.099547748460287,0.099547748460287,0.099547748460287,0.099547748460287,0.099547748460287,0.0559670616598169,0.166511599533195,0.0809593544031159,0.0643630903799658,0.0637379665212054,0.0653449268311168,0.099542586612382,0.099547748460287,0.099547748460287,0.099547748460287,0.099547748460287,0.099547748460287,0,0,0,0,0,0,0,0,0,0,0,0,-9.07658145842608e-11,-0.110638546729448,-0.0250530776079885,-0.00844855377249005,-0.00782245098612436,-0.00942976460214579,0,0,0,0,0,0,0.0522611818479647,0.0540405873929269,0.0545006790593507,0.0545668535989924,0.0545714056267176,0.0545622322445943,0.0984969971347378,0.0984898114477709,0.0984898114477709,0.0984898114477709,0.0984898114477709,0.0984898114477709,0.448167755825666,0.458953281555142,0.460917738501276,0.461149234456971,0.461159183986544,0.461115606255367,0.588123000250865,0.588028618052428,0.588028618052428,0.588028618052428,0.588028618052428,0.588028618052428,0,0,0,0,0,0,0,0,0,0,0,0
76,0.639292382398383,0.637220653273712,0.636839982954625,0.636794831899783,0.636792848587994,0.63680126731054,0.638703016440646,0.638719316147712,0.638719316147712,0.638719316147712,0.638719316147712,0.638719316147712,0,0,0,0,0,0,0,0,0,0,0,0,6.97702777921434e-11,0.11001845710106,0.0253109199703636,0.00834294102995745,0.00769672586963211,0.00930340721223989,0,0,0,0,0,0,0.0566182349110386,0.0564931424321348,0.0565210111671774,0.0565286364037086,0.0565296154164295,0.0565293930216523,0.0996450963443362,0.0996504650570614,0.0996504650570614,0.0996504650570614,0.0996504650570614,0.0996504650570614,0.0566182349808089,0.166511599533195,0.081831931137541,0.064871577433666,0.0642263412860616,0.0658328002338922,0.0996450963443362,0.0996504650570614,0.0996504650570614,0.0996504650570614,0.0996504650570614,0.0996504650570614,0,0,0,0,0,0,0,0,0,0,0,0,-6.97702777921434e-11,-0.11001845710106,-0.0253109199703636,-0.00834294102995745,-0.00769672586963211,-0.00930340721223989,0,0,0,0,0,0,0.0528481697405894,0.0546325019130807,0.0550993217386076,0.0551667499674237,0.0551715016598323,0.0551622570023376,0.0985986404497179,0.0985914364308101,0.0985914364308101,0.0985914364308101,0.0985914364308101,0.0985914364308101,0.442137631666061,0.453149774078018,0.455173202583156,0.455413200100233,0.455423742266003,0.455378993089819,0.587713350843831,0.587616932024827,0.587616932024827,0.587616932024827,0.587616932024827,0.587616932024827,0,0,0,0,0,0,0,0,0,0,0,0
77,0.640412894841754,0.638298413637813,0.637906492275962,0.637859710791703,0.637857611234562,0.637866252036818,0.638767583965387,0.638784228806377,0.638784228806377,0.638784228806377,0.638784228806377,0.638784228806377,0,0,0,0,0,0,0,0,0,0,0,0,5.37058897742847e-11,0.10940623195367,0.0255945204017968,0.00823844825563454,0.00757272326756198,0.00917847746608084,0,0,0,0,0,0,0.0572616114164921,0.0571053675795248,0.0571276302931702,0.0571346234952672,0.0571355978965049,0.0571355080421807,0.0997406930998277,0.0997462695550853,0.0997462695550853,0.0997462695550853,0.0997462695550853,0.0997462695550853,0.057261611470198,0.166511599533195,0.082722150694967,0.0653730717509017,0.0647083211640669,0.0663139855082615,0.0997406930998277,0.0997462695550853,0.0997462695550853,0.0997462695550853,0.0997462695550853,0.0997462695550853,0,0,0,0,0,0,0,0,0,0,0,0,-5.37058897742847e-11,-0.10940623195367,-0.0255945204017968,-0.00823844825563454,-0.00757272326756198,-0.00917847746608084,0,0,0,0,0,0,0.0534274665483722,0.0552167651261729,0.0556899806370917,0.0557587416035038,0.0557636910517395,0.0557543759639199,0.0986934437439789,0.0986862227729641,0.0986862227729641,0.0986862227729641,0.0986862227729641,0.0986862227729641,0.436181620113281,0.447421008442536,0.449504241139123,0.449752905098504,0.449764065158938,0.449718135532399,0.587331409962531,0.587232949548222,0.587232949548222,0.587232949548222,0.587232949548222,0.587232949548222,0,0,0,0,0,0,0,0,0,0,0,0
